occurrenceID,eventID,basisOfRecord,institutionCode,collectionCode,datasetName,ownerInstitutionCode,language,scientificName,kingdom,phylum,class,order,family,genus,decimalLatitude,decimalLongtitude,geodeticDatum
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Ononis sicula Guss.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076475,566456.6,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium chium (Burm.fil.) Willd.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hammada articulata (Moq.) O.Bolòs & Vigo,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Haloxylon,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_09,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Ononis sicula Guss.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_10,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076482.4999999995,566457.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076477,566467.6499999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hammada articulata (Moq.) O.Bolòs & Vigo,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Haloxylon,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Trigonella monspeliaca L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,4076499,566412.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076507.5000000005,566417.3500000001,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Anagallis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_09,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hedypnois cretica (L.) Dum.Cours.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hedypnois,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_10,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315_11,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076558,566797.95,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076538.5,566791.3999999999,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asterolinon linum-stellatum (L.) Duby,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hedypnois cretica (L.) Dum.Cours.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hedypnois,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Limonium echioides (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Limonium,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_09,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Minuartia hybrida (Vill.) Schischk.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sabulina,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_10,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Spergula fallax (Lowe) E.H.L.Krause,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Spergularia,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_11,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315_12,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Trigonella monspeliaca L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,4076547.4999999995,566787.75,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_01,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_02,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_03,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Bromus rubens L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_04,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Crepis capillaris (L.) Wallr.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_05,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia exigua L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_06,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia falcata L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_07,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_08,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_09,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_10,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Lagurus ovatus L.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lagurus,4076790.9999999995,566991.85,epsg:25830
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315_11,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20120315,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,4076790.9999999995,566991.85,epsg:25830
