"occurrenceID","eventID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","class","order","family","genus","taxonRank"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Astragalus sesameus L.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Astragalus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Eryngium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_04","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_05","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_06","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_07","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum ledifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_08","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_09","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315_10","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321_01","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321_02","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321_03","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321_04","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321_05","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_01","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_02","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium chium (Burm.fil.) Willd.","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_03","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_04","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_05","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Ononis sicula Guss.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ononis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_06","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Reichardia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321_07","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20120321","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_01","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_02","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Artemisia barrelieri Besser","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Artemisia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_03","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asterolinon linum-stellatum (L.) Duby","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Lysimachia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_04","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_05","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_06","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_07","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Phagnalon saxatile (L.) Cass.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Phagnalon","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322_08","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_01","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_02","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_03","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_04","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_05","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322_06","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Trigonella monspeliaca L.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Medicago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_01","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_02","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_03","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_04","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hippocrepis ciliata Willd.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Hippocrepis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_05","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Thrincia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322_06","CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1_20120322","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_04","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_05","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315_06","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Atractylis cancellata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Atractylis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_04","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_05","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_06","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_07","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Ononis sicula Guss.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ononis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315_08","CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","Asphodelus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_04","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Crepis capillaris (L.) Wallr.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_05","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium chium (Burm.fil.) Willd.","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Erodium","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_06","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_07","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hammada articulata (Moq.) O.Bolòs & Vigo","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Haloxylon","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_08","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_09","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Ononis sicula Guss.","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Ononis","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315_10","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia exigua L.","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_04","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Filago","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_05","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_06","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Helianthemum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315_07","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Stipellula","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_01","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliopsida","Liliales","Colchicaceae","Colchicum","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_02","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Bromus","species"
"CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315_03","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2_20120315","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","Moraea","species"
