"","eventID","parentEventID","eventDate","samplingProtocol","sampleSizeValue","sampleSizeUnit","footprintWKT","footprintSRS","countryCode","stateProvinde","municipality","location","fieldNumber","fieldNotes"
"1217","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1218","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1219","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1220","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1221","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20210420","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1222","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1223","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1224","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20100415","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1225","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1226","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1227","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1228","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1229","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1230","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1231","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1232","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1233","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1234","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1235","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1236","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1237","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1238","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1239","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1240","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1241","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1242","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1243","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20200313","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1244","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1245","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1246","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1247","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1248","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1249","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1250","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1251","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1252","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1253","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1254","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1255","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1256","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1257","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20100413","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1258","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1259","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1260","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1261","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1262","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1263","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1264","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20100413","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1265","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1266","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1267","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1268","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1269","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1270","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1271","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20100413","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1272","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1273","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1274","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1275","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1276","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1277","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1278","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1279","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1280","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1281","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1282","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20100413","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20100413","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1283","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1284","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1285","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1286","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1287","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1288","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1289","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1290","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1291","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1292","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1293","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1294","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1295","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1296","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1297","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1298","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1299","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1300","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1301","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1302","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1303","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1304","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1305","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1306","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1307","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1308","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1309","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20100415","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1310","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1311","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1313","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1314","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1315","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1316","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1317","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1318","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1319","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1320","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1321","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1322","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1323","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1324","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1325","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2_20230411","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2","20230411","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1326","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20100415","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1327","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20110405","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20110405","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1328","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1329","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1330","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1331","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1332","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20170404","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20170404","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1333","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1334","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20200312","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1335","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20210420","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1336","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20220510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1","20220510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1337","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20100415","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20100415","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1338","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20120315","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20120315","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1339","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20130401","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20130401","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1340","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20140408","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20140408","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1341","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20150514","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20150514","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1342","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20160318","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20160318","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1343","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20180406","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20180406","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
"1344","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2_20190510","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2","20190510","Point Quadrat Transect",2,"m","","epsg:25830","","","","",NA,NA
