"","eventID","occurrenceID","basisOfRecord","institutionCode","collectionCode","datasetName","ownerInstitutionCode","language","scientificName","kingdom","phylum","order","family","class","genus","taxonRank"
"2472","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"2473","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hippocrepis ciliata Willd.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Hippocrepis","species"
"2474","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"2475","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2476","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20210420_09","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Trigonella monspeliaca L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"2477","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Ericales","Primulaceae","Magnoliopsida","Lysimachia","species"
"2478","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2479","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Asparagales","Asphodelaceae","Liliopsida","Asphodelus","species"
"2480","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Boraginaceae","Plantae","Tracheophyta","Boraginales","Boraginaceae","Magnoliopsida",NA,"family"
"2481","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"2482","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"2483","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2484","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Hippocrepis ciliata Willd.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Hippocrepis","species"
"2485","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_09","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2486","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20210420_10","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Trigonella monspeliaca L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"2487","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2488","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"2489","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum almeriense Pau","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2490","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2491","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Linum strictum L.","Plantae","Tracheophyta","Malpighiales","Linaceae","Magnoliopsida","Linum","species"
"2492","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Medicago littoralis Rohde ex Loisel.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"2493","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2494","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20210420_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Trigonella monspeliaca L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"2495","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Ericales","Primulaceae","Magnoliopsida","Lysimachia","species"
"2496","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2497","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2498","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2499","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Ericales","Primulaceae","Magnoliopsida","Lysimachia","species"
"2500","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2501","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"2502","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Linum strictum L.","Plantae","Tracheophyta","Malpighiales","Linaceae","Magnoliopsida","Linum","species"
"2503","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2504","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2505","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"2506","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2507","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Anagallis arvensis L.","Plantae","Tracheophyta","Ericales","Primulaceae","Magnoliopsida","Lysimachia","species"
"2508","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2509","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Filago pyramidata L.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Filago","species"
"2510","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
"2511","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Medicago littoralis Rohde ex Loisel.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Medicago","species"
"2512","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_06","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"2513","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_07","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"2514","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20210420_08","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2515","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2516","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Astragalus sesameus L.","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Astragalus","species"
"2517","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium cicutarium (L.) L'Hér.","Plantae","Tracheophyta","Geraniales","Geraniaceae","Magnoliopsida","Erodium","species"
"2518","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2519","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2520","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Erodium cicutarium (L.) L'Hér.","Plantae","Tracheophyta","Geraniales","Geraniaceae","Magnoliopsida","Erodium","species"
"2521","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Euphorbia falcata L.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Magnoliopsida","Euphorbia","species"
"2522","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Herniaria cinerea DC.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Magnoliopsida","Herniaria","species"
"2523","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2524","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2525","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Helianthemum salicifolium (L.) Mill.","Plantae","Tracheophyta","Malvales","Cistaceae","Magnoliopsida","Helianthemum","species"
"2526","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Linum strictum L.","Plantae","Tracheophyta","Malpighiales","Linaceae","Magnoliopsida","Linum","species"
"2527","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"2528","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2529","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2530","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Launaea nudicaulis (L.) Hook.fil.","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Launaea","species"
"2531","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"2532","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2533","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Asparagales","Asphodelaceae","Liliopsida","Asphodelus","species"
"2534","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"2535","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Reichardia tingitana (L.) Roth","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Reichardia","species"
"2536","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2537","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Bromus rubens L.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Bromus","species"
"2538","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Leontodon longirostris (Finch & P.D.Sell) Talavera","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Thrincia","species"
"2539","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2540","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2541","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Plantago ovata Forssk.","Plantae","Tracheophyta","Lamiales","Plantaginaceae","Magnoliopsida","Plantago","species"
"2542","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2543","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Artemisia barrelieri Besser","Plantae","Tracheophyta","Asterales","Asteraceae","Magnoliopsida","Artemisia","species"
"2544","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Stipa capensis Thunb.","Plantae","Tracheophyta","Poales","Poaceae","Liliopsida","Stipellula","species"
"2545","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420_01","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Androcymbium europaeum (Lange) K.Richt.","Plantae","Tracheophyta","Liliales","Colchicaceae","Liliopsida","Colchicum","species"
"2546","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420_02","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Asphodelus tenuifolius Cav.","Plantae","Tracheophyta","Asparagales","Asphodelaceae","Liliopsida","Asphodelus","species"
"2547","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420_03","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Coronilla scorpioides (L.) W.D.J.Koch","Plantae","Tracheophyta","Fabales","Fabaceae","Magnoliopsida","Coronilla","species"
"2548","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420_04","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Eryngium ilicifolium Lam.","Plantae","Tracheophyta","Apiales","Apiaceae","Magnoliopsida","Eryngium","species"
"2549","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420","CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2_20210420_05","Occurrence","CSIC-EEZ","SERPAM","AMOLADERAS","AMOLADERAS","es","Gynandriris sisyrinchium (L.) Parl.","Plantae","Tracheophyta","Asparagales","Iridaceae","Liliopsida","Moraea","species"
