gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
217748537,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1906626,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Los Molinos,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,37.0887721,-2.0411207,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1906626,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:44Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217748345,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1654850,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería, capital, cerro Majano",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8487637,-2.4711251,707,NA,210,0,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1654850,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:38Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747636,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446652,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"El Alquián, hacia Cabo de Gata",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8187652,-2.2711209,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446652,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:33Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747635,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446651,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"El Alquián, hacia Cabo de Gata",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8187652,-2.2711209,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446651,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:33Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747634,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446650,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"El Alquián, hacia Cabo de Gata",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8187652,-2.2711209,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446650,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:37Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747633,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446649,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"El Alquián, hacia Cabo de Gata",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8187652,-2.2711209,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446649,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:36Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747632,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446648,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,El Alquián,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818764099999996,-2.3811229,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446648,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:58:33Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747631,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446647,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería, capital, Cerro de San Cristóbal",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818762899999996,-2.5011251999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446647,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:37Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217747630,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1446646,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Almería, capital, Cerro de San Cristóbal",Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818762899999996,-2.5011251999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1446646,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:36Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217746791,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1011847,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Torre García,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8187652,-2.2711209,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1011847,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:25Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217746790,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1011846,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,El Alquián,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818764099999996,-2.3811229,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1011846,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:25Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
217746789,4cf3eec1-b902-40c9-b15b-05c5fe5928b6,FUND. BIODIVERSIDAD:ANTHOS:1011845,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Cerro de San Cristóbal,Al,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.818762899999996,-2.5011251999999997,7071,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1011845,NA,,NA,CC_BY_NC_4_0,,,NA,NA,2023-01-24T20:57:24Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
199459282,962cceea-f762-11e1-a439-00145eb45e9a,MGC:MGC-Cormof:9268-1,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,Entre el Alquián y Cabo de Gata. Cerca de Torre García,Al,PRESENT,1,7fadb370-f921-11dd-af50-b8a03c50a862,36.82,-2.27,7071,NA,NA,NA,NA,NA,1981-01-30T00:00:00Z,30,1,1981,2740599,2740597,PRESERVED_SPECIMEN,MGC,MGC-Cormof,9268-1,NA,,NA,CC_BY_NC_4_0,,"Socorro, Pérez Raya & Casares",NA,NA,2023-01-25T07:44:59Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1950010763,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18937778,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum,,ES,,Andalucía,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.761047999999995,-2.048809,28505,NA,NA,NA,NA,NA,2018-12-01T17:15:38Z,1,12,2018,2740597,2740597,HUMAN_OBSERVATION,iNaturalist,Observations,18937778,NA,mjcorreia,2018-12-10T17:29:30Z,CC_BY_4_0,Mireia Tbt,Mireia Tbt,NA,NA,2023-06-07T05:26:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1936357966,834c9918-f762-11e1-a439-00145eb45e9a,453e35a2-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Barranco del Caballar,Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8449,-2.4629000000000003,NA,NA,110,NA,NA,NA,1982-03-06T00:00:00Z,6,3,1982,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00433123,NA,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,A. Barra & al.,NA,NA,2023-01-24T22:27:44Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1936357472,834c9918-f762-11e1-a439-00145eb45e9a,45345140-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Cabo de Gata. Próximo a Torre García,Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.7721,-2.3289,NA,NA,NA,NA,NA,NA,1979-02-15T00:00:00Z,15,2,1979,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00432123,NA,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,F. Pérez Raya,NA,NA,2023-01-24T22:27:42Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1936214777,834c9918-f762-11e1-a439-00145eb45e9a,63c42507-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"pr. Retamar, rambla de las Amoladeras",Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.82,-2.249444,NA,NA,NA,NA,NA,NA,2010-01-05T00:00:00Z,5,1,2010,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00805100,17089,,NA,CC_BY_NC_4_0,,Carlos Aedo Pérez,NA,NA,2023-01-24T22:28:53Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1936160732,834c9918-f762-11e1-a439-00145eb45e9a,43f8bc17-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,El Alquián,Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8444,-2.3731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00414387,1069,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,J. Fernández Casas,NA,NA,2023-01-24T22:27:43Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1936042992,834c9918-f762-11e1-a439-00145eb45e9a,3793165d-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Entre El Alquián y Cabo de Gata, cerca de Torre García",Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.7721,-2.3289,NA,NA,NA,NA,NA,NA,1981-01-30T00:00:00Z,30,1,1981,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00258442,NA,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,Socorro & al.,NA,NA,2023-01-24T22:27:20Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1936002524,834c9918-f762-11e1-a439-00145eb45e9a,33a17bc3-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,Cabo de Gata,Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.7624,-2.2281,NA,NA,NA,NA,NA,NA,1944-01-02T00:00:00Z,2,1,1944,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00192796,NA,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,Francisco Bellot Rodríguez,NA,NA,2023-01-24T22:21:40Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1935984225,834c9918-f762-11e1-a439-00145eb45e9a,312b47e9-20fe-11e3-9e2e-000c29035824,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,El Alquián,Almería,PRESENT,NA,0363cbd4-f666-455e-8e86-0bbddcf51950,36.8444,-2.3731,NA,NA,NA,NA,NA,NA,1943-01-14T00:00:00Z,14,1,1943,2740599,2740597,PRESERVED_SPECIMEN,MA,MA,MA-01-00162230,NA,,2012-03-01T00:00:00Z,CC_BY_NC_4_0,,Bellot,NA,NA,2023-01-24T22:21:29Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1851566248,835852b2-f762-11e1-a439-00145eb45e9a,5787217D-3B6D-440B-97C9-05163F5BD998,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Richt.,(Lange) K. Richt.,ES,"Níjar; Cabo de Gata, rambla de Morales",Almeria,PRESENT,1,30b36805-4849-4abb-a39c-01b3a7fa3f2e,36.82,-2.27,7071,NA,30,0,NA,NA,1993-02-13T00:00:00Z,13,2,1993,2740599,2740597,PRESERVED_SPECIMEN,ABH,ABH,4229-1,NA,,NA,CC_BY_4_0,,"L.Serra, M.B.Crespo & A.de la Torre",NA,NA,2023-01-25T07:03:06Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1851406655,7b74be32-f762-11e1-a439-00145eb45e9a,EF379EAD-E955-4C47-9FE9-9C6BA949E6DC,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richter,(Lange) K.Richter,ES,El Alquián-Níjar,ALMERíA,PRESENT,1,730cd32c-627f-44a8-9d93-fcfb23ade969,36.82,-2.38,7071,NA,NA,NA,NA,NA,1988-01-07T00:00:00Z,7,1,1988,2740599,2740597,PRESERVED_SPECIMEN,LEB,LEB,38902-1,NA,,NA,CC_BY_NC_4_0,,F.Gómiz,NA,NA,2023-01-25T06:41:28Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1851357573,7b74be32-f762-11e1-a439-00145eb45e9a,69117E13-3E7D-4822-87F0-09C363CB8D6E,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richter,(Lange) K.Richter,ES,El Alquián-Cabo de Gata. Torre García,ALMERíA,PRESENT,1,730cd32c-627f-44a8-9d93-fcfb23ade969,36.82,-2.27,7071,NA,NA,NA,NA,NA,1981-01-30T00:00:00Z,30,1,1981,2740599,2740597,PRESERVED_SPECIMEN,LEB,LEB,5575-1,NA,,NA,CC_BY_NC_4_0,,"Socorro, Pérez Raya & Casares",NA,NA,2023-01-25T06:41:31Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1831515726,7f5260c2-f762-11e1-a439-00145eb45e9a,https://w.jacq.org/W20170008823,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Colchicum europaeum (Lange) J.C.Manning & Vinn.,Colchicum europaeum (Lange) J. C. Manning & Vinn.,,ES,"España, Andalucía, Almería, Níjar, Cerca de Ruescas",,PRESENT,NA,4e11d750-bafb-11d9-8e53-b8a03c50a862,36.910000000000004,-3.2322200000000003,NA,NA,NA,NA,NA,NA,2016-12-10T00:00:00Z,10,12,2016,2740597,2740597,PRESERVED_SPECIMEN,W,Herbarium W,2017-0008823,NA,A. Berger 2023-03,NA,CC_BY_4_0,,"Escobar García,P.",NA,NA,2023-05-16T01:37:48Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
178228204,837c0162-f762-11e1-a439-00145eb45e9a,2BE54745-B550-4265-BF15-E2EDB543D361,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K. Ritch.,(Lange) K. Ritch.,ES,"entre Alquián y el Cabo de Gata, cerca de Torre García",Almería,PRESENT,1,5a21e58d-5a4c-4ee4-b2e0-b67f5ce28720,36.82,-2.27,7071,NA,NA,NA,NA,NA,1981-01-30T00:00:00Z,30,1,1981,2740599,2740597,PRESERVED_SPECIMEN,COFC,Herbario_cofc,12588-1,44,,NA,CC_BY_NC_4_0,,"Socorro, Pérez Raya & Casares",NA,NA,2023-01-25T07:04:09Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
142910400,834b7330-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,"Almería, entre El Alquián y Cabo de Gata, cerca de Torre García",Al,PRESENT,NA,a6deb94a-2c40-47ec-a678-3d502cd42bc2,36.77,-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,PRESERVED_SPECIMEN,SALA,SALA,64771-1,NA,,NA,CC_BY_NC_4_0,,"O. Socorro,  F. Pérez Raya & M. Casares",NA,NA,2023-01-24T22:19:29Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
142910363,834b7330-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,"Almería, entre El Alquián y Cabo de Gata, cerca de Torre García",Al,PRESENT,NA,a6deb94a-2c40-47ec-a678-3d502cd42bc2,36.77,-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,PRESERVED_SPECIMEN,SALA,SALA,61164-1,NA,,NA,CC_BY_NC_4_0,,"O. Socorro,  F. Pérez Raya & M. Casares",NA,NA,2023-01-24T22:19:25Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
142909948,834b7330-f762-11e1-a439-00145eb45e9a,,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richt.,(Lange) K.Richt.,ES,"Entre El Alquián y Cabo de Gata, cerca de Torre García",Al,PRESENT,NA,a6deb94a-2c40-47ec-a678-3d502cd42bc2,36.77,-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2740599,2740597,PRESERVED_SPECIMEN,SALA,SALA,22042-1,NA,,NA,CC_BY_NC_4_0,,"M. Casares, F. Pérez Raya & O. Socorro",NA,NA,2023-01-24T22:20:42Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
128018090,835d30de-f762-11e1-a439-00145eb45e9a,UNEX:UNEX:34844-1,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richter,,ES,ermita de Torre García. 33/87. Cabo de Gata.,ALMERíA,PRESENT,NA,bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f,36.83,-2.45,NA,NA,NA,NA,NA,NA,1987-12-27T00:00:00Z,27,12,1987,2740599,2740597,PRESERVED_SPECIMEN,UNEX,UNEX,34844-1,NA,A. Orozco,NA,CC_BY_NC_4_0,,A. Ortega-Olivencia & J. Orozco,NA,NA,2023-01-25T07:03:16Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
128017410,835d30de-f762-11e1-a439-00145eb45e9a,UNEX:UNEX:05559-1,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,Colchicum europaeum,NA,SPECIES,Androcymbium europaeum (Lange) K.Richt.,Androcymbium europaeum (Lange) K.Richter,,ES,"Níjar - Almería, km 21 de Níjar a Almería.",ALMERíA,PRESENT,NA,bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f,36.83,-2.45,NA,NA,NA,NA,NA,NA,1984-01-08T00:00:00Z,8,1,1984,2740599,2740597,PRESERVED_SPECIMEN,UNEX,UNEX,05559-1,NA,,NA,CC_BY_NC_4_0,,Guirado,NA,NA,2023-01-25T07:03:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
