occurrenceID,eventID,basisOfRecord,institutionCode,collectionCode,datasetName,ownerInstitutionCode,language,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,decimalLatitude,decimalLongitude,geodeticDatum
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.83181999999999,-2.2547395000000003,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.83181999999999,-2.2547395000000003,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83181999999999,-2.2547395000000003,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium cicutarium (L.) L'Hér.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hippocrepis ciliata Willd.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_08,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312_09,CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.831885,-2.2547275,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hippocrepis ciliata Willd.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312_08,CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83184,-2.254616,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum ledifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hippocrepis ciliata Willd.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Medicago littoralis Rohde ex Loisel.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312_08,CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83204,-2.255228,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83212,-2.255178,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.83212,-2.255178,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83212,-2.255178,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83255,-2.2509040000000002,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83255,-2.2509040000000002,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Medicago littoralis Rohde ex Loisel.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,species,36.83255,-2.2509040000000002,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.83255,-2.2509040000000002,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83255,-2.2509040000000002,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313_01,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83237,-2.2509805,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313_02,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.83237,-2.2509805,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313_03,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Filago pyramidata L.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Filago,species,36.83237,-2.2509805,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313_04,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Plantago ovata Forssk.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,species,36.83237,-2.2509805,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313_05,CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1_20200313,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83237,-2.2509805,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum almeriense Pau,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Helianthemum salicifolium (L.) Mill.,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.832449999999994,-2.25102,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83463,-2.248709,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,species,36.83463,-2.248709,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium cicutarium (L.) L'Hér.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.83463,-2.248709,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83463,-2.248709,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83463,-2.248709,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Astragalus sesameus L.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Astragalus,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium cicutarium (L.) L'Hér.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Eryngium ilicifolium Lam.,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Euphorbia falcata L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Fagonia cretica L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Fagonia,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_08,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_09,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Misopates orontium (L.) Raf.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Misopates,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_10,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Reichardia tingitana (L.) Roth,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Reichardia,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312_11,CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Stipa capensis Thunb.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Stipellula,species,36.83452,-2.248742,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_01,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Androcymbium europaeum (Lange) K.Richt.,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_02,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Asphodelus tenuifolius Cav.,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Asphodelus,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_03,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Carrichtera annua (L.) DC.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Carrichtera,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_04,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,"Diplotaxis ilorcitana (Sennen) Aedo, Mart.-Laborde & Muñoz Garm.",Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_05,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Erodium cicutarium (L.) L'Hér.,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Erodium,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_06,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Fagonia cretica L.,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,Fagonia,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_07,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Gynandriris sisyrinchium (L.) Parl.,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Moraea,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_08,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Hippocrepis ciliata Willd.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,species,36.834514999999996,-2.24854,epsg:4326
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312_09,CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1_20200312,Occurrence,CSIC-EEZ,SERPAM,AMOLADERAS,AMOLADERAS,es,Linum strictum L.,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,species,36.834514999999996,-2.24854,epsg:4326
